Country	Unit	Value	Year	Variable
South Sudan	%	7.453028999999999	2010	Annual growth Local Currency, Value Added (Total Manufacturing)
South Sudan	%	90.396336	2011	Annual growth Local Currency, Value Added (Total Manufacturing)
South Sudan	%	-49.084342	2012	Annual growth Local Currency, Value Added (Total Manufacturing)
South Sudan	%	18.7325	2013	Annual growth Local Currency, Value Added (Total Manufacturing)
South Sudan	%	-3.400515	2014	Annual growth Local Currency, Value Added (Total Manufacturing)
South Sudan	%	12.834700999999999	2015	Annual growth Local Currency, Value Added (Total Manufacturing)
South Sudan	%	511.086501	2016	Annual growth Local Currency, Value Added (Total Manufacturing)
South Sudan	%	63.625921	2009	Annual growth, Local Currency, 2010 prices, Value Added (Total Manufacturing)
South Sudan	%	-15.206903	2010	Annual growth, Local Currency, 2010 prices, Value Added (Total Manufacturing)
South Sudan	%	27.891437	2011	Annual growth, Local Currency, 2010 prices, Value Added (Total Manufacturing)
South Sudan	%	-53.512774	2012	Annual growth, Local Currency, 2010 prices, Value Added (Total Manufacturing)
South Sudan	%	10.192542	2013	Annual growth, Local Currency, 2010 prices, Value Added (Total Manufacturing)
South Sudan	%	0.051326	2014	Annual growth, Local Currency, 2010 prices, Value Added (Total Manufacturing)
South Sudan	%	1.073851	2015	Annual growth, Local Currency, 2010 prices, Value Added (Total Manufacturing)
South Sudan	%	4.113869	2016	Annual growth, Local Currency, 2010 prices, Value Added (Total Manufacturing)
South Sudan	%	21.949057999999997	2009	Annual growth US$, Value Added (Total Manufacturing)
South Sudan	%	7.244852000000001	2010	Annual growth US$, Value Added (Total Manufacturing)
South Sudan	%	46.892429	2011	Annual growth US$, Value Added (Total Manufacturing)
South Sudan	%	-48.412083	2012	Annual growth US$, Value Added (Total Manufacturing)
South Sudan	%	18.7325	2013	Annual growth US$, Value Added (Total Manufacturing)
South Sudan	%	-3.400515	2014	Annual growth US$, Value Added (Total Manufacturing)
South Sudan	%	-18.600797	2015	Annual growth US$, Value Added (Total Manufacturing)
South Sudan	%	-49.422124	2016	Annual growth US$, Value Added (Total Manufacturing)
South Sudan	%	63.625921	2009	Annual growth, US$, 2010 prices, Value Added (Total Manufacturing)
South Sudan	%	-15.206903	2010	Annual growth, US$, 2010 prices, Value Added (Total Manufacturing)
South Sudan	%	27.891437	2011	Annual growth, US$, 2010 prices, Value Added (Total Manufacturing)
South Sudan	%	-53.512774	2012	Annual growth, US$, 2010 prices, Value Added (Total Manufacturing)
South Sudan	%	10.192542	2013	Annual growth, US$, 2010 prices, Value Added (Total Manufacturing)
South Sudan	%	0.051326	2014	Annual growth, US$, 2010 prices, Value Added (Total Manufacturing)
South Sudan	%	1.073851	2015	Annual growth, US$, 2010 prices, Value Added (Total Manufacturing)
South Sudan	%	4.113869	2016	Annual growth, US$, 2010 prices, Value Added (Total Manufacturing)
South Sudan		43.763013	2008	Share of Value Added (Agriculture, Forestry and Fishing), Value Added (Total Manufacturing)
South Sudan		49.927040000000005	2009	Share of Value Added (Agriculture, Forestry and Fishing), Value Added (Total Manufacturing)
South Sudan		43.97094	2010	Share of Value Added (Agriculture, Forestry and Fishing), Value Added (Total Manufacturing)
South Sudan		61.832648999999996	2011	Share of Value Added (Agriculture, Forestry and Fishing), Value Added (Total Manufacturing)
South Sudan		65.99443000000001	2012	Share of Value Added (Agriculture, Forestry and Fishing), Value Added (Total Manufacturing)
South Sudan		48.184027	2013	Share of Value Added (Agriculture, Forestry and Fishing), Value Added (Total Manufacturing)
South Sudan		38.078891	2014	Share of Value Added (Agriculture, Forestry and Fishing), Value Added (Total Manufacturing)
South Sudan		46.217714	2015	Share of Value Added (Agriculture, Forestry and Fishing), Value Added (Total Manufacturing)
South Sudan		45.413534999999996	2016	Share of Value Added (Agriculture, Forestry and Fishing), Value Added (Total Manufacturing)
South Sudan	millions	41575.0	2008	Value Local Currency, Gross National Income
South Sudan	millions	35950.0	2009	Value Local Currency, Gross National Income
South Sudan	millions	45869.0	2010	Value Local Currency, Gross National Income
South Sudan	millions	72173.0	2011	Value Local Currency, Gross National Income
South Sudan	millions	43845.0	2012	Value Local Currency, Gross National Income
South Sudan	millions	50275.0	2013	Value Local Currency, Gross National Income
South Sudan	millions	53864.0	2014	Value Local Currency, Gross National Income
South Sudan	millions	61882.0	2015	Value Local Currency, Gross National Income
South Sudan	millions	329768.0	2016	Value Local Currency, Gross National Income
South Sudan	millions	19890.794836	2008	Value US$, Gross National Income
South Sudan	millions	15620.021434999999	2009	Value US$, Gross National Income
South Sudan	millions	19891.145575	2010	Value US$, Gross National Income
South Sudan	millions	24146.606668	2011	Value US$, Gross National Income
South Sudan	millions	14862.711863999999	2012	Value US$, Gross National Income
South Sudan	millions	17042.372881	2013	Value US$, Gross National Income
South Sudan	millions	18258.983051	2014	Value US$, Gross National Income
South Sudan	millions	15132.817483	2015	Value US$, Gross National Income
South Sudan	millions	6674.547949	2016	Value US$, Gross National Income
South Sudan	%	-21.471104999999998	2009	Annual growth US$, Gross National Income
South Sudan	%	27.343907	2010	Annual growth US$, Gross National Income
South Sudan	%	21.393746	2011	Annual growth US$, Gross National Income
South Sudan	%	-38.448031	2012	Annual growth US$, Gross National Income
South Sudan	%	14.665298000000002	2013	Annual growth US$, Gross National Income
South Sudan	%	7.138737	2014	Annual growth US$, Gross National Income
South Sudan	%	-17.121247	2015	Annual growth US$, Gross National Income
South Sudan	%	-55.893554	2016	Annual growth US$, Gross National Income
South Sudan		2147.306791	2008	Value US$, Gross National Income per capita
South Sudan		1615.195874	2009	Value US$, Gross National Income per capita
South Sudan		1975.8385030000002	2010	Value US$, Gross National Income per capita
South Sudan		2310.932829	2011	Value US$, Gross National Income per capita
South Sudan		1373.8544470000002	2012	Value US$, Gross National Income per capita
South Sudan		1524.70482	2013	Value US$, Gross National Income per capita
South Sudan		1583.4731570000001	2014	Value US$, Gross National Income per capita
South Sudan		1273.577199	2015	Value US$, Gross National Income per capita
South Sudan		545.719507	2016	Value US$, Gross National Income per capita
South Sudan	millions	1227.4264	2008	Value Local Currency, Value Added (Agriculture)
South Sudan	millions	1427.8012	2009	Value Local Currency, Value Added (Agriculture)
South Sudan	millions	1789.1396	2010	Value Local Currency, Value Added (Agriculture)
South Sudan	millions	587.2396	2008	Value US$, Value Added (Agriculture)
South Sudan	millions	620.3696	2009	Value US$, Value Added (Agriculture)
South Sudan	millions	775.8625	2010	Value US$, Value Added (Agriculture)
South Sudan	millions	349.2583	2008	Value US$, 2005 prices, Value Added (Agriculture)
South Sudan	millions	491.2341	2009	Value US$, 2005 prices, Value Added (Agriculture)
South Sudan	millions	506.0874	2010	Value US$, 2005 prices, Value Added (Agriculture)
South Sudan	%	3.838226	2008	Share of GDP in US$, Value Added (Agriculture)
South Sudan	%	5.066755000000001	2009	Share of GDP in US$, Value Added (Agriculture)
South Sudan	%	5.10241	2010	Share of GDP in US$, Value Added (Agriculture)
South Sudan	%	16.324791	2009	Annual growth Local Currency, Value Added (Agriculture)
South Sudan	%	25.307333	2010	Annual growth Local Currency, Value Added (Agriculture)
South Sudan	%	5.64165	2009	Annual growth US$, Value Added (Agriculture)
South Sudan	%	25.064557999999998	2010	Annual growth US$, Value Added (Agriculture)
South Sudan		99.876869	2008	Share of Value Added (Agriculture, Forestry and Fishing), Value Added (Agriculture)
South Sudan		98.707523	2009	Share of Value Added (Agriculture, Forestry and Fishing), Value Added (Agriculture)
South Sudan		101.376661	2010	Share of Value Added (Agriculture, Forestry and Fishing), Value Added (Agriculture)
South Sudan	millions	1443.8586	2008	Value Local Currency, Gross Output (Agriculture, Forestry and Fishing)
South Sudan	millions	1679.6063	2009	Value Local Currency, Gross Output (Agriculture, Forestry and Fishing)
South Sudan	millions	2104.7389	2010	Value Local Currency, Gross Output (Agriculture, Forestry and Fishing)
South Sudan	millions	690.7876	2008	Value US$, Gross Output (Agriculture, Forestry and Fishing)
South Sudan	millions	729.7771	2009	Value US$, Gross Output (Agriculture, Forestry and Fishing)
South Sudan	millions	912.7225	2010	Value US$, Gross Output (Agriculture, Forestry and Fishing)
South Sudan	millions	410.843	2008	Value US$, 2005 prices, Gross Output (Agriculture, Forestry and Fishing)
South Sudan	millions	577.8675	2009	Value US$, 2005 prices, Gross Output (Agriculture, Forestry and Fishing)
South Sudan	millions	595.3598	2010	Value US$, 2005 prices, Gross Output (Agriculture, Forestry and Fishing)
South Sudan	%	16.327617	2009	Annual growth Local Currency, Gross Output (Agriculture, Forestry and Fishing)
South Sudan	%	25.311444	2010	Annual growth Local Currency, Gross Output (Agriculture, Forestry and Fishing)
South Sudan	%	5.64421	2009	Annual growth US$, Gross Output (Agriculture, Forestry and Fishing)
South Sudan	%	25.068668	2010	Annual growth US$, Gross Output (Agriculture, Forestry and Fishing)
South Sudan	millions	1443.8586	2008	Value Local Currency, Gross Output (Agriculture)
South Sudan	millions	1679.6063	2009	Value Local Currency, Gross Output (Agriculture)
South Sudan	millions	2104.7389	2010	Value Local Currency, Gross Output (Agriculture)
South Sudan	millions	690.7876	2008	Value US$, Gross Output (Agriculture)
South Sudan	millions	729.7771	2009	Value US$, Gross Output (Agriculture)
South Sudan	millions	912.7225	2010	Value US$, Gross Output (Agriculture)
South Sudan	millions	410.843	2008	Value US$, 2005 prices, Gross Output (Agriculture)
South Sudan	millions	577.8675	2009	Value US$, 2005 prices, Gross Output (Agriculture)
South Sudan	millions	595.3598	2010	Value US$, 2005 prices, Gross Output (Agriculture)
South Sudan	%	16.327617	2009	Annual growth Local Currency, Gross Output (Agriculture)
South Sudan	%	25.311444	2010	Annual growth Local Currency, Gross Output (Agriculture)
South Sudan	%	5.64421	2009	Annual growth US$, Gross Output (Agriculture)
South Sudan	%	25.068668	2010	Annual growth US$, Gross Output (Agriculture)
South Sudan		100.0	2008	Share of Gross Output (Agriculture, Forestry and Fisheries), Gross Output (Agriculture)
South Sudan		100.0	2009	Share of Gross Output (Agriculture, Forestry and Fisheries), Gross Output (Agriculture)
South Sudan		100.0	2010	Share of Gross Output (Agriculture, Forestry and Fisheries), Gross Output (Agriculture)
South Sudan	1000 persons	10818.258	2012	Total Population - Both sexes, Population - Est. & Proj.
South Sudan	1000 persons	11177.49	2013	Total Population - Both sexes, Population - Est. & Proj.
South Sudan	1000 persons	11530.971	2014	Total Population - Both sexes, Population - Est. & Proj.
South Sudan	1000 persons	11882.136	2015	Total Population - Both sexes, Population - Est. & Proj.
South Sudan	1000 persons	12230.73	2016	Total Population - Both sexes, Population - Est. & Proj.
South Sudan	1000 persons	12575.714	2017	Total Population - Both sexes, Population - Est. & Proj.
South Sudan	1000 persons	12919.053	2018	Total Population - Both sexes, Population - Est. & Proj.
South Sudan	1000 persons	13263.184	2019	Total Population - Both sexes, Population - Est. & Proj.
South Sudan	1000 persons	13610.007	2020	Total Population - Both sexes, Population - Est. & Proj.
South Sudan	1000 persons	13960.428	2021	Total Population - Both sexes, Population - Est. & Proj.
South Sudan	1000 persons	14314.458	2022	Total Population - Both sexes, Population - Est. & Proj.
South Sudan	1000 persons	14671.974	2023	Total Population - Both sexes, Population - Est. & Proj.
South Sudan	1000 persons	15032.44	2024	Total Population - Both sexes, Population - Est. & Proj.
South Sudan	1000 persons	15395.477	2025	Total Population - Both sexes, Population - Est. & Proj.
South Sudan	1000 persons	15761.305	2026	Total Population - Both sexes, Population - Est. & Proj.
South Sudan	1000 persons	16130.267	2027	Total Population - Both sexes, Population - Est. & Proj.
South Sudan	1000 persons	16502.233	2028	Total Population - Both sexes, Population - Est. & Proj.
South Sudan	1000 persons	16876.974	2029	Total Population - Both sexes, Population - Est. & Proj.
South Sudan	1000 persons	17254.367	2030	Total Population - Both sexes, Population - Est. & Proj.
South Sudan	1000 persons	17634.307	2031	Total Population - Both sexes, Population - Est. & Proj.
South Sudan	1000 persons	18016.908	2032	Total Population - Both sexes, Population - Est. & Proj.
South Sudan	1000 persons	18402.372	2033	Total Population - Both sexes, Population - Est. & Proj.
South Sudan	1000 persons	18790.97	2034	Total Population - Both sexes, Population - Est. & Proj.
South Sudan	1000 persons	19182.891	2035	Total Population - Both sexes, Population - Est. & Proj.
South Sudan	1000 persons	19578.154	2036	Total Population - Both sexes, Population - Est. & Proj.
South Sudan	1000 persons	19976.625	2037	Total Population - Both sexes, Population - Est. & Proj.
South Sudan	1000 persons	20378.119	2038	Total Population - Both sexes, Population - Est. & Proj.
South Sudan	1000 persons	20782.386	2039	Total Population - Both sexes, Population - Est. & Proj.
South Sudan	1000 persons	21189.205	2040	Total Population - Both sexes, Population - Est. & Proj.
South Sudan	1000 persons	21598.427	2041	Total Population - Both sexes, Population - Est. & Proj.
South Sudan	1000 persons	22009.951	2042	Total Population - Both sexes, Population - Est. & Proj.
South Sudan	1000 persons	22423.66	2043	Total Population - Both sexes, Population - Est. & Proj.
South Sudan	1000 persons	22839.397	2044	Total Population - Both sexes, Population - Est. & Proj.
South Sudan	1000 persons	23257.015	2045	Total Population - Both sexes, Population - Est. & Proj.
South Sudan	1000 persons	23676.336	2046	Total Population - Both sexes, Population - Est. & Proj.
South Sudan	1000 persons	24097.135	2047	Total Population - Both sexes, Population - Est. & Proj.
South Sudan	1000 persons	24519.204	2048	Total Population - Both sexes, Population - Est. & Proj.
South Sudan	1000 persons	24942.321	2049	Total Population - Both sexes, Population - Est. & Proj.
South Sudan	1000 persons	25366.221	2050	Total Population - Both sexes, Population - Est. & Proj.
South Sudan	1000 persons	25790.726	2051	Total Population - Both sexes, Population - Est. & Proj.
South Sudan	1000 persons	26215.574	2052	Total Population - Both sexes, Population - Est. & Proj.
South Sudan	1000 persons	26640.443	2053	Total Population - Both sexes, Population - Est. & Proj.
South Sudan	1000 persons	27064.973	2054	Total Population - Both sexes, Population - Est. & Proj.
South Sudan	1000 persons	27488.849	2055	Total Population - Both sexes, Population - Est. & Proj.
South Sudan	1000 persons	27911.806	2056	Total Population - Both sexes, Population - Est. & Proj.
South Sudan	1000 persons	28333.629	2057	Total Population - Both sexes, Population - Est. & Proj.
South Sudan	1000 persons	28754.081	2058	Total Population - Both sexes, Population - Est. & Proj.
